item_id,price,developer,release_anio
412490,9.99,Black Flag Studios,2016
413510,2.99,ArrowGroundGames,2015
413600,,Sin dato disponible,Sin dato disponible
413680,4.99,Room710Games,2015
413740,6.99,Wickey Ware,2015
413760,4.99,Touchfight Games LLC,2015
358490,9.99,Thomas Konkol,2016
414060,1.99,Mighty Fox Studio,2015
414370,9.99,Endi Milojkoski,2016
414470,0.99,Modesto Rabena,2015
414660,9.99,Organic 2 Digital Studio,2015
415080,4.99,The Tambourine,2016
415270,0.0,"ZiMAD, Inc.",2016
412230,0.0,Shadebob Games,2015
415670,4.99,Fallen Tree Games Ltd,2016
415830,5.99,"Workroom7,Creobit",2015
415840,0.0,FIVE-BN GAMES,2016
416030,0.0,Oblivionburn Productions,2015
416200,4.99,CD Jones,2016
416220,5.99,Jemy,2015
416260,9.99,Finalspark Gamestudios,2015
416290,4.99,Curse Box Studios,2015
416310,2.99,Alawar Entertainment,2013
416320,3.99,Rionix,2015
416350,5.99,Ivanovich Games,2015
416370,1.99,phime studio LLC,2015
416720,2.99,Recotechnology S.L.,2016
416760,4.99,Best Gaem Studio,2015
416800,2.99,Guys From Andromeda LLC,2015
417060,3.99,Roaming Ground Studio,2015
417730,,Sin dato disponible,Sin dato disponible
417980,3.99,Fabraz,2015
418110,0.0,ISOTX,2015
418160,3.99,Rainbow Games,2015
418430,9.99,Miolhr SM,2016
418610,0.99,Cleverweek,2016
418960,2.99,Anima Locus,2015
419000,4.99,"NTT Plala Inc.,Roconilo Project",2015
419090,4.99,OMNIDREAM CREATIONS,2015
419590,9.99,PortaPlay,2016
420000,9.99,Anuman Interactive,2015
420070,4.99,"Keybol,Iskander Aminov",2015
386280,29.99,Reality Pump Studios,2015
420770,4.99,INSIDE SYSTEM,2015
420300,,Sin dato disponible,Sin dato disponible
420850,0.99,Michael Hall,2016
420900,7.99,Webber Games,2016
420910,6.99,Vue Simulations,2017
421060,6.99,Quaint Emerald,2016
421140,2.99,"Vladimir Slav,Coldwild Games",2016
421180,3.99,Colludium Ltd,2015
421260,5.99,BrainGoodGames,2015
422210,12.99,Samaritan Studios,2015
423180,4.99,GameArt Studio GmbH,2016
423700,6.99,Michael Flynn,2016
423750,4.99,"Paloma Dawkins,Kyler Kelly,Catherine Debard",2016
423770,4.99,John Wizard,2015
423840,,Sin dato disponible,Sin dato disponible
423900,9.99,AtomicTorch Studio,2016
424000,4.99,VGstudio,2015
424060,3.99,Brainwashing games,2015
424210,9.99,Tochas Studios,2015
424780,0.0,Imperia Online LTD,2016
425160,4.99,"2D Heroes,Ursa Games",2016
425860,4.99,Wizbyte Games,2015
426010,1.99,Bearded Eye,2016
426040,1.99,Perfect Square Studios,2015
426630,4.99,Accolade,1993
426970,,Sin dato disponible,Sin dato disponible
428110,4.99,Quick Click Games,2015
428210,4.99,Adham Jaber,2016
428260,6.99,Meridian'93,2015
418280,0.0,"Cameron Baxter,Billy Jazz Hills Stickley",2015
428410,5.99,DanielDavisGames,2016
428460,,Sin dato disponible,Sin dato disponible
428510,4.99,Creobit,2015
428530,0.99,Party Robot Studio,2016
428630,,Sin dato disponible,Sin dato disponible
428740,5.99,Black Golem,2016
428760,1.99,Myrolit Studios,2015
428870,,Sin dato disponible,Sin dato disponible
429020,9.99,m4g,2016
429040,0.99,SMD Gaming Studio,2015
429120,1.99,Quarter Pound Studios,2016
429160,2.99,Ragiva Games,2016
429200,0.99,Ripper Games,2016
429470,1.99,"Pilgrim Adventures,GrabTheGames Studios",2015
429580,2.99,NewWestGames,2016
429600,9.99,"The House of Fables,Gogii Games",2016
429700,4.99,Team Indev,2016
429950,1.99,UNDEAD,2015
430020,3.99,eight game studio,2015
430080,1.99,SimProse Studios,2016
430280,1.99,Nordic Mist Games,2015
431000,,Sin dato disponible,Sin dato disponible
431060,15.99,Aratog LLC,2015
374620,9.99,Science: Gamed,2016
431220,4.99,CleanWaterSoft,2015
431260,4.99,Jetdogs Studios,2016
431330,1.99,PIXELBUG,2016
431840,0.99,Doomster Entertainment,2016
431860,1.99,voldan,2016
428940,6.99,Alex Woodcock,2015
432170,1.99,Wojciech Krupinski,2016
432310,0.0,Celeris,2016
432470,2.99,Yellow Bun,2016
431740,4.99,Ryan Jensen,2016
432500,2.99,indiemaatheus,2016
432610,9.99,Whipstitch Games,2016
433120,9.99,Claws of Lorek,2016
433670,14.99,VIS - Visual Imagination Software,2016
433790,1.99,pheenix93,2016
434070,4.99,"Spark Plug Games, LLC",2016
434210,0.99,Baba Yaga Games,2016
434360,7.99,Dexmes,2016
434430,,Sin dato disponible,Sin dato disponible
434480,0.0,Senshi.Labs,2014
434530,0.99,"Skinny Jean Death Studios,Porcelain Labs",2016
434800,3.99,XiNFiNiTY Games,2016
434890,0.99,David Mulder,2016
434960,0.99,Aundre Rogers,2016
435030,0.0,FIVE-BN GAMES,2016
435040,9.99,New Bridge Games,2015
435070,1.99,OrionSoft,2012
435080,2.99,OrionSoft,2014
435140,3.99,Rainbow Games,2016
436060,2.99,Peter Valencia,2016
436140,1.99,Lonely Troops,2008
436280,5.99,Harbinger Beard,2016
436300,,Sin dato disponible,Sin dato disponible
436350,,Sin dato disponible,Sin dato disponible
437400,,Sin dato disponible,Sin dato disponible
437510,,Sin dato disponible,Sin dato disponible
438000,2.99,Kindermann Corp.,2016
438820,2.99,Pixelated Cupcake,2016
440020,3.99,"KintoGames,Dolores Entertainment",2016
440330,,Sin dato disponible,Sin dato disponible
440380,5.99,Pixelated Panties,2016
440470,5.99,Samuel Sprague,2016
440750,5.99,TinyAtomGames,2016
440790,2.99,Spider Key Games,2016
440950,4.99,"Kamil Szczepanik,Bartosz Zajkowski",2016
440540,9.99,Stegosoft Games,2016
434410,2.99,Kevin Jess Horton,2016
437880,1.99,Enter Main Loop,2016
269450,,Sin dato disponible,Sin dato disponible
441770,19.99,Frozen Flame,2016
442000,0.99,TeamWaterFly,2016
442290,0.0,Cake Collective Games,2016
443070,9.99,Bad Cast games,2016
444160,0.99,Rooted Concepts,2016
444180,,Sin dato disponible,Sin dato disponible
444280,4.99,Creobit,2016
444320,3.99,Seaside Digital Arts,2016
444410,0.99,Vorobiov Vadym,2016
444790,2.99,Daniil Hasanov,2016
444930,,Sin dato disponible,Sin dato disponible
445750,0.99,Allen Dayan,2016
445840,6.99,Peaksel D.O.O. Nis,2016
446050,2.99,Magic Item Tech,2015
446440,7.99,United Independent Entertainment GmbH,2016
446450,4.99,United Independent Entertainment GmbH,2016
446460,7.99,United Independent Entertainment GmbH,2003
446470,4.99,Little Freedom Factory,2016
446480,4.99,Little Freedom Factory,2016
446490,4.99,United Independent Entertainment GmbH,2016
446640,1.99,"Pilgrim Adventures,GrabTheGames Studios",2016
447240,0.99,Rainssong,2016
447310,1.99,isTom Games Kft.,2016
447860,4.99,Naps Team,2016
447990,1.99,The Light Sword Team,2016
448010,1.99,Luke Godfrey,2015
448150,1.99,Bread Vision Studios LLC.,2016
448440,1.99,Proximity Games,2016
448480,2.99,Jerome Bodin,2016
448500,3.99,Blake Fix,2016
448560,2.99,AK Games,2016
448570,0.0,CloudTheWolf Games,2016
448610,0.99,17Studio,2016
448230,0.99,NewWorldCoders,2016
448710,,Sin dato disponible,Sin dato disponible
448350,3.99,Peace,2016
448780,0.99,Talentplace,2016
448830,2.99,Colossal Wreck,2016
448940,0.99,NDev,2016
448980,,Sin dato disponible,Sin dato disponible
449130,,Sin dato disponible,Sin dato disponible
442220,0.0,Inane Games,2016
449520,3.99,Rainbow Games,2016
449760,2.99,Cleverweek,2016
449780,0.0,Duck Duck Zeus,2016
449940,3.99,WTFOMGames,2016
450020,0.99,Ross Edgar,2016
450190,4.99,Jetdogs Studios,2016
450220,,Sin dato disponible,Sin dato disponible
450570,4.99,United Independent Entertainment GmbH,2016
450590,4.99,United Independent Entertainment GmbH,2016
450600,4.99,United Independent Entertainment GmbH,2016
450850,1.99,Camaquem,2016
451130,0.0,Mirinae,2016
451180,,Sin dato disponible,Sin dato disponible
451230,0.0,7 Road,2016
451350,3.99,Rainbow Games,2012
452000,4.99,United Independent Entertainment GmbH,2016
452220,,Sin dato disponible,Sin dato disponible
452490,,Sin dato disponible,Sin dato disponible
452640,,Sin dato disponible,Sin dato disponible
448520,4.99,Mikko Nykyri,2016
452860,1.99,isTom Games Kft.,2016
452930,7.99,VIS - Visual Imagination Software,2016
453100,5.99,Forever Entertainment S. A.,2016
453190,,Sin dato disponible,Sin dato disponible
453720,8.99,Lizard Factory,2016
453770,9.99,Green Sauce Games,2016
453830,4.99,Chequered Ink Ltd.,2015
453850,2.99,Lee Sang,2016
453880,9.99,Renegade Sector Games,2015
453950,1.99,Kyle Ballentine,2016
453990,5.99,Ryan Melmoth,2016
454040,2.99,Peace,2016
454080,1.99,David Mulder,2016
454180,2.99,Anea_Duo_Dev,2016
454320,1.99,[OneManBand],2016
454430,4.99,Nekomura Games,2014
454670,3.99,DreamsSoftGames,2016
454690,5.99,Harotobira,2016
454870,1.99,Stereo7 Games,2016
455160,,Sin dato disponible,Sin dato disponible
456040,0.99,EfimovMax,2016
456210,0.0,Liber Primus Games,2016
456450,,Sin dato disponible,Sin dato disponible
456690,9.99,Yustas Game Studio,2015
456810,4.99,Forever Entertainment S. A.,2016
457490,1.99,Afterthought Studios,2016
457670,,Sin dato disponible,Sin dato disponible
457690,,Sin dato disponible,Sin dato disponible
457710,0.99,Faton,2014
458030,6.99,Casualogic,2016
458230,1.99,Minion Productions Inc.,2016
458590,,Sin dato disponible,Sin dato disponible
458820,5.99,DMD 'Ware,2016
459020,4.99,John Wizard,2016
459100,2.99,Alexandr Kataev,2016
459160,0.0,"Allods Team,Mail.Ru Group",2009
459580,4.99,Timeless Games,2016
460910,1.99,phime studio LLC,2016
461010,0.99,MGP Studios,2016
461140,9.99,Mystic Games,2016
461180,,Sin dato disponible,Sin dato disponible
461200,4.99,Alexander Byzov,2016
461230,2.99,"Kastriot Sulejmani,Logan Gerrol",2016
461710,2.99,Critical Games,2016
461780,7.99,"Michael Flynn,Elizabeth Flynn",2016
461830,2.99,ScaryPotato,2012
462220,4.99,EnsenaSoft,2016
462910,,Sin dato disponible,Sin dato disponible
463040,1.99,Hipix Studio,2016
463060,0.0,FIVE-BN GAMES,2016
463100,2.99,Nikita Nefedov,2016
463110,0.99,Ethrea Dreams,2016
463450,4.99,Jason Free,2016
464230,0.99,RunServer,2016
396060,,Sin dato disponible,Sin dato disponible
464470,0.0,Outsmart,2016
464610,,Sin dato disponible,Sin dato disponible
464760,0.99,André Bertaglia,2016
464800,0.0,Absolutist Ltd.,2016
464940,,Sin dato disponible,Sin dato disponible
465930,6.99,Indievision,2016
466280,9.99,Lewis Fitzjohn,2016
466720,,Sin dato disponible,Sin dato disponible
466730,0.99,FreezeNova,2016
466780,2.99,Amegami,2016
466790,1.99,Hipix Studio,2016
466830,7.99,From Soy Sauce LLC,2016
467390,1.99,Dymchick1,2016
467430,5.99,"Aliasworlds,Amegami,Rionix,Melesta",2016
467560,,Sin dato disponible,Sin dato disponible
467780,1.99,vested interest,2016
468320,4.99,EnsenaSoft,2016
469650,,Sin dato disponible,Sin dato disponible
469890,0.99,takk,2016
469930,0.0,Electronic Experience,2016
470130,,Sin dato disponible,Sin dato disponible
335950,,Sin dato disponible,Sin dato disponible
467120,2.99,Magicbane,2015
471380,6.99,"BABY DUKA,Baby Duka Games",2016
471630,,Sin dato disponible,Sin dato disponible
472060,0.0,Jon Sudbury Games,2016
473480,4.99,EnsenaSoft,2016
473490,,Sin dato disponible,Sin dato disponible
473510,1.99,NodziGames,2016
473800,1.99,From Soy Sauce LLC,2010
459170,,Sin dato disponible,Sin dato disponible
474050,0.99,White Rabbit Games,2016
474790,0.99,Semen Rodin,2016
474870,,Sin dato disponible,Sin dato disponible
368980,0.0,"Wicked Fun, Inc.",2015
475240,0.99,Pixel vs Pixel,2016
475430,1.99,Bmc Studio,2016
476460,0.0,Jon Gallant,2016
476510,6.99,VDO Games,2016
477200,0.0,Fantasy Flight Games,2016
477800,,Sin dato disponible,Sin dato disponible
477980,1.99,Ilja Saburov,2016
478010,2.99,EnsenaSoft,2016
479260,2.99,"Roman Anatolevich,Denis Ovsyannikov",2016
481890,,Sin dato disponible,Sin dato disponible
482120,5.99,Airwolt,2016
482390,,Sin dato disponible,Sin dato disponible
483260,,Sin dato disponible,Sin dato disponible
485080,3.99,Lonely Troops,2010
485160,4.99,Superthumb,2016
485230,,Sin dato disponible,Sin dato disponible
485310,1.99,Indie Game Group,2016
485450,0.99,SC Jogos,2016
485570,0.99,CGGAMES,2016
485580,2.99,MysticGames,2016
485740,0.99,Thrill Pill Games,2016
485760,0.0,YFC games,2016
485950,0.99,Talentplace,2016
486650,2.99,Samer Khatib (Snowconesolid),2016
487030,1.99,Greenolor Studio,2016
487370,2.99,ThinkOfGames,2016
487420,1.99,2DHD,2016
487580,2.99,EnsenaSoft,2016
487590,2.99,EnsenaSoft,2016
487600,2.99,EnsenaSoft,2016
488330,7.99,Vernacular Games,2016
488580,1.99,Russpuppy,2016
488890,2.99,Vidas Salavejus,2016
489700,1.99,Inferno Games,2016
489890,2.99,EnsenaSoft,2016
490820,0.99,Digital Melody,2016
488280,0.99,AZAMATIKA,2016
491080,1.99,Vladis Fire,2016
491250,,Sin dato disponible,Sin dato disponible
491580,2.99,EnsenaSoft,2016
492130,4.99,Rasul Mono,2016
492240,,Sin dato disponible,Sin dato disponible
492490,,Sin dato disponible,Sin dato disponible
493440,,Sin dato disponible,Sin dato disponible
493770,,Sin dato disponible,Sin dato disponible
494660,2.99,Recreat4,2016
495030,,Sin dato disponible,Sin dato disponible
495090,4.99,Play Wireless,2016
496180,,Sin dato disponible,Sin dato disponible
496330,,Sin dato disponible,Sin dato disponible
496940,2.99,Evan Wagstaff,2016
497350,1.99,Tomadeira,2016
497590,3.99,WTFOMGames,2016
498280,8.99,Technical Entertainment,2016
498450,4.99,Richard Haraším,2016
498660,0.99,Microblast Games,2016
499900,8.99,3 Core Studio,2013
500660,,Sin dato disponible,Sin dato disponible
501180,,Sin dato disponible,Sin dato disponible
501470,,Sin dato disponible,Sin dato disponible
502140,0.99,RPG Video,2016
503300,,Sin dato disponible,Sin dato disponible
503710,0.99,Pathless Games,2016
503410,,Sin dato disponible,Sin dato disponible
505440,,Sin dato disponible,Sin dato disponible
506280,,Sin dato disponible,Sin dato disponible
508140,0.99,Bmc Studio,2016
508170,0.99,ENTERi,2016
508290,0.98,BeHappy Studios,2016
509110,0.99,Blastoid Entertainment,2016
509190,0.0,Ryan up in here,2016
509840,,Sin dato disponible,Sin dato disponible
510750,0.0,Wakagana,2016
511800,0.0,Pragmatix Ltd,2017
512640,0.99,RPG Video,2016
512770,0.99,Merlin Beer,2016
512630,,Sin dato disponible,Sin dato disponible
513150,,Sin dato disponible,Sin dato disponible
515020,,Sin dato disponible,Sin dato disponible
516700,,Sin dato disponible,Sin dato disponible
517460,,Sin dato disponible,Sin dato disponible
517550,,Sin dato disponible,Sin dato disponible
222500,,Sin dato disponible,Sin dato disponible
519530,,Sin dato disponible,Sin dato disponible
523320,,Sin dato disponible,Sin dato disponible
523321,,Sin dato disponible,Sin dato disponible
523322,,Sin dato disponible,Sin dato disponible
523323,,Sin dato disponible,Sin dato disponible
523324,,Sin dato disponible,Sin dato disponible
523325,,Sin dato disponible,Sin dato disponible
523326,,Sin dato disponible,Sin dato disponible
523327,,Sin dato disponible,Sin dato disponible
523328,,Sin dato disponible,Sin dato disponible
523329,,Sin dato disponible,Sin dato disponible
519560,,Sin dato disponible,Sin dato disponible
519561,,Sin dato disponible,Sin dato disponible
519562,,Sin dato disponible,Sin dato disponible
519563,,Sin dato disponible,Sin dato disponible
519564,,Sin dato disponible,Sin dato disponible
519565,,Sin dato disponible,Sin dato disponible
519566,,Sin dato disponible,Sin dato disponible
519567,,Sin dato disponible,Sin dato disponible
519568,,Sin dato disponible,Sin dato disponible
519569,,Sin dato disponible,Sin dato disponible
519570,,Sin dato disponible,Sin dato disponible
519571,,Sin dato disponible,Sin dato disponible
519572,,Sin dato disponible,Sin dato disponible
519573,,Sin dato disponible,Sin dato disponible
519574,,Sin dato disponible,Sin dato disponible
519575,,Sin dato disponible,Sin dato disponible
519576,,Sin dato disponible,Sin dato disponible
519577,,Sin dato disponible,Sin dato disponible
519578,,Sin dato disponible,Sin dato disponible
521450,4.99,DK Productions,2016
521470,0.0,batensan,2015
522490,2.99,Ink Dragon Works,2016
522570,1.99,"Atomic Fabrik,Cristian Manolachi",2016
513200,,Sin dato disponible,Sin dato disponible
523070,0.0,Lemuria,2016
524030,,Sin dato disponible,Sin dato disponible
394140,0.0,Matthew Brown,2015
527440,0.0,JaviteSoft,2016
529670,,Sin dato disponible,Sin dato disponible
378610,19.99,Blue Isle Studios,2016
435780,4.99,Killer Lobster,2016
10000,,Sin dato disponible,Sin dato disponible
405500,19.99,Three Fields Entertainment,2016
412830,34.99,MAGES. Inc.,2016
307930,3.99,b-alive gmbh,2012
372360,19.99,BANDAI NAMCO Entertainment Inc.,2016
402460,2.99,Abrupt Games,2015
375130,4.99,Hosted Games,2014
285110,16.99,Visual Entertainment And Technologies,2014
435530,14.99,"Oleg Sergeev,Andrey Rumak,Do My Best",2016
355800,19.99,Passtech Games,2016
366320,14.99,Swing Swing Submarine,2016
378720,19.99,MuHa Games,2015
3160,,Sin dato disponible,Sin dato disponible
46330,,Sin dato disponible,Sin dato disponible
369030,0.0,Manipulation Machine,2016
515470,0.99,Czester16,2016
312370,39.99,"Flashback Games,The Lordz Games Studio",2014
344630,34.99,MOONSTONE,2015
352430,14.99,Farlight Games Industry,2015
453750,6.99,Immersed Games,2016
287220,9.99,Alientrap,2017
499370,12.99,Benjamin Soulé,2016
434620,1.99,Vladimir Maslov,2016
359310,19.99,Shiro Games,2015
340520,3.99,Chris McFarland,2015
461570,,Sin dato disponible,Sin dato disponible
397430,9.99,TERC,2015
353690,,Sin dato disponible,Sin dato disponible
323490,14.99,"CorypheeSoft,DigitalEZ",2014
366810,,Sin dato disponible,Sin dato disponible
291290,4.99,Gamebell Studio,2014
434650,9.99,Hunter Studio,2016
364840,4.99,Urbanscan,2015
389670,19.99,R8 Games Ltd,2017
444550,,Sin dato disponible,Sin dato disponible
306760,,Sin dato disponible,Sin dato disponible
295870,6.99,Nick Donnelly,2014
273390,,Sin dato disponible,Sin dato disponible
325910,99.99,Allegorithmic,2014
100980,99.99,Pilgway,2012
248170,99.99,Clickteam,2013
246600,,Sin dato disponible,Sin dato disponible
288270,,Sin dato disponible,Sin dato disponible
288500,6.99,Cateia Games,2014
316830,,Sin dato disponible,Sin dato disponible
355530,9.99,Twelve Tiles,2015
440340,5.99,XenoAisam,2016
527340,4.99,"Daniel Snd,Thiago Adamo",2016
399900,8.99,Denis Lapiner,2015
357380,,Sin dato disponible,Sin dato disponible
371520,24.99,Corbie Games,2017
380220,,Sin dato disponible,Sin dato disponible
386560,9.99,Ballistic Frogs,2015
491380,0.0,Andras Beck,2016
404620,9.99,Stardock Entertainment,2016
485870,0.99,K Bros Games,2016
315340,9.99,Extend Studio,2014
316810,9.99,One-bit Punch,2014
445110,5.99,Dingo Games,2016
7740,,Sin dato disponible,Sin dato disponible
297450,,Sin dato disponible,Sin dato disponible
310470,19.99,Gaming Minds Studios,2015
283080,4.99,PestoForce,2015
412670,11.99,Matt Roszak,2015
501760,0.99,Kiddy,2016
346090,11.99,Fancy Fish Games,2015
417750,6.99,Volumetric Games,2016
224740,,Sin dato disponible,Sin dato disponible
276870,14.99,Rasmus Ljunggren,2014
284100,18.99,Refactored Games OÜ,2016
290970,14.99,SomaSim,2014
293160,14.99,Orphic Software,2015
314070,19.99,Metalhead Software Inc.,2015
314320,9.99,gnifrebel Games UG,2014
318970,19.99,Juggernaut Games,2017
325790,9.99,Red Katana,2015
333820,,Sin dato disponible,Sin dato disponible
351230,9.99,Abnormal Software,2015
378260,4.99,Holgersson Entertainment,2016
391280,17.99,ManaVoid Entertainment Inc.,2016
397160,9.99,Sylvain Harlaut,2016
455980,19.99,Suncrash,2016
473970,,Sin dato disponible,Sin dato disponible
463860,,Sin dato disponible,Sin dato disponible
437870,9.99,Persona and Pixel studio,2016
239410,,Sin dato disponible,Sin dato disponible
400580,19.99,Hanako Games,2015
489360,,Sin dato disponible,Sin dato disponible
311240,,Sin dato disponible,Sin dato disponible
325300,12.99,Wildgrass,2015
336730,5.99,No Bull Intentions,2015
348470,49.99,"KOEI TECMO GAMES CO., LTD.",2015
362310,9.99,Achebit,2015
363130,59.99,"KOEI TECMO GAMES CO., LTD.",2015
357670,,Sin dato disponible,Sin dato disponible
377360,4.99,Bandit-1,2016
410850,39.99,"KOEI TECMO GAMES CO., LTD.",2015
401890,59.99,"KOEI TECMO GAMES CO., LTD.",2016
446870,12.99,Torque Studios,2016
512300,19.99,Prospect Games,2016
361320,,Sin dato disponible,Sin dato disponible
386520,6.99,Choice of Games,2015
306670,18.99,Codemasters,2015
425210,16.99,Frozenbyte,2016
463590,,Sin dato disponible,Sin dato disponible
465600,4.99,"Elias Viglione,Jussi Kukkonen",2016
488470,4.99,"Elias Viglione,Jussi Kukkonen",2016
419080,9.99,ClockStone,2016
27600,9.99,Red Rocket Games,2009
25840,,Sin dato disponible,Sin dato disponible
25860,,Sin dato disponible,Sin dato disponible
25920,,Sin dato disponible,Sin dato disponible
42830,,Sin dato disponible,Sin dato disponible
42870,,Sin dato disponible,Sin dato disponible
10690,,Sin dato disponible,Sin dato disponible
34180,0.0,Eurocom,2010
266370,1.99,Bongfish GmbH,2014
278440,9.99,Alan Zucconi,2015
